time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000068000;1.032e+00;8.229e-01;-3.874e-02;7.972e-01;-3.753e-02;1.021e+00;1.044e+00;8.082e-01;2.103e-02;1.032e+00;7.406e-01;-3.486e-02;1.000e+01;8.333e-01;6.998e-09;5.000e+01;5.000e+01
0.000076000;1.032e+00;8.229e-01;-3.881e-02;7.972e-01;-3.760e-02;1.021e+00;1.044e+00;8.082e-01;2.096e-02;1.032e+00;7.406e-01;-3.493e-02;1.000e+01;8.333e-01;6.939e-09;5.000e+01;5.000e+01
0.000084000;1.032e+00;8.229e-01;-3.888e-02;7.972e-01;-3.767e-02;1.021e+00;1.044e+00;8.082e-01;2.089e-02;1.032e+00;7.406e-01;-3.499e-02;1.000e+01;8.333e-01;6.882e-09;5.000e+01;5.000e+01
0.000092000;1.032e+00;8.228e-01;-3.895e-02;7.972e-01;-3.774e-02;1.020e+00;1.044e+00;8.082e-01;2.082e-02;1.032e+00;7.406e-01;-3.506e-02;1.000e+01;8.333e-01;6.825e-09;5.000e+01;5.000e+01
0.000100000;1.032e+00;8.228e-01;-3.902e-02;7.972e-01;-3.781e-02;1.020e+00;1.044e+00;8.082e-01;2.076e-02;1.032e+00;7.405e-01;-3.512e-02;1.000e+01;8.333e-01;6.767e-09;5.000e+01;5.000e+01
0.000108000;1.032e+00;8.228e-01;-3.909e-02;7.972e-01;-3.788e-02;1.020e+00;1.044e+00;8.082e-01;2.069e-02;1.032e+00;7.405e-01;-3.518e-02;1.000e+01;8.333e-01;6.704e-09;5.000e+01;5.000e+01
0.000116000;1.032e+00;8.228e-01;-3.916e-02;7.972e-01;-3.794e-02;1.020e+00;1.044e+00;8.082e-01;2.062e-02;1.032e+00;7.405e-01;-3.525e-02;1.000e+01;8.333e-01;6.635e-09;5.000e+01;5.000e+01
0.000124000;1.032e+00;8.228e-01;-3.923e-02;7.972e-01;-3.801e-02;1.020e+00;1.044e+00;8.082e-01;2.055e-02;1.032e+00;7.405e-01;-3.531e-02;1.000e+01;8.333e-01;6.555e-09;5.000e+01;5.000e+01
0.000132000;1.032e+00;8.227e-01;-3.930e-02;7.972e-01;-3.808e-02;1.020e+00;1.044e+00;8.082e-01;2.049e-02;1.032e+00;7.405e-01;-3.537e-02;1.000e+01;8.333e-01;6.464e-09;5.000e+01;5.000e+01
0.000140000;1.032e+00;8.227e-01;-3.937e-02;7.972e-01;-3.815e-02;1.020e+00;1.044e+00;8.082e-01;2.042e-02;1.032e+00;7.404e-01;-3.544e-02;1.000e+01;8.333e-01;6.360e-09;5.000e+01;5.000e+01
0.000148000;1.032e+00;8.227e-01;-3.944e-02;7.972e-01;-3.822e-02;1.020e+00;1.044e+00;8.082e-01;2.035e-02;1.032e+00;7.404e-01;-3.550e-02;1.000e+01;8.333e-01;6.245e-09;5.000e+01;5.000e+01
0.000156000;1.032e+00;8.227e-01;-3.951e-02;7.972e-01;-3.829e-02;1.020e+00;1.044e+00;8.082e-01;2.029e-02;1.032e+00;7.404e-01;-3.556e-02;1.000e+01;8.333e-01;6.122e-09;5.000e+01;5.000e+01
0.000164000;1.032e+00;8.226e-01;-3.958e-02;7.972e-01;-3.836e-02;1.020e+00;1.044e+00;8.082e-01;2.022e-02;1.032e+00;7.404e-01;-3.562e-02;1.000e+01;8.333e-01;5.994e-09;5.000e+01;5.000e+01
0.000172000;1.032e+00;8.226e-01;-3.965e-02;7.972e-01;-3.842e-02;1.020e+00;1.044e+00;8.082e-01;2.016e-02;1.032e+00;7.404e-01;-3.569e-02;1.000e+01;8.333e-01;5.861e-09;5.000e+01;5.000e+01
0.000180000;1.032e+00;8.226e-01;-3.972e-02;7.972e-01;-3.849e-02;1.020e+00;1.044e+00;8.082e-01;2.009e-02;1.032e+00;7.403e-01;-3.575e-02;1.000e+01;8.333e-01;5.721e-09;5.000e+01;5.000e+01
0.000188000;1.032e+00;8.226e-01;-3.979e-02;7.972e-01;-3.856e-02;1.020e+00;1.044e+00;8.082e-01;2.002e-02;1.032e+00;7.403e-01;-3.581e-02;1.000e+01;8.333e-01;5.574e-09;5.000e+01;5.000e+01
0.000196000;1.032e+00;8.226e-01;-3.986e-02;7.972e-01;-3.863e-02;1.020e+00;1.044e+00;8.082e-01;1.996e-02;1.032e+00;7.403e-01;-3.587e-02;1.000e+01;8.333e-01;5.419e-09;5.000e+01;5.000e+01
0.000212000;1.032e+00;8.225e-01;-4.000e-02;7.972e-01;-3.876e-02;1.020e+00;1.044e+00;8.082e-01;1.983e-02;1.032e+00;7.403e-01;-3.600e-02;1.000e+01;8.333e-01;5.257e-09;5.000e+01;5.000e+01
0.000226000;1.032e+00;8.225e-01;-4.012e-02;7.971e-01;-3.888e-02;1.020e+00;1.044e+00;8.082e-01;1.971e-02;1.032e+00;7.402e-01;-3.611e-02;1.000e+01;8.333e-01;5.092e-09;5.000e+01;5.000e+01
0.000241000;1.032e+00;8.224e-01;-4.024e-02;7.971e-01;-3.901e-02;1.020e+00;1.043e+00;8.082e-01;1.959e-02;1.032e+00;7.402e-01;-3.622e-02;1.000e+01;8.333e-01;4.928e-09;5.000e+01;5.000e+01
0.000255000;1.032e+00;8.224e-01;-4.037e-02;7.971e-01;-3.913e-02;1.020e+00;1.043e+00;8.082e-01;1.947e-02;1.032e+00;7.402e-01;-3.633e-02;1.000e+01;8.333e-01;4.765e-09;5.000e+01;5.000e+01
0.000270000;1.032e+00;8.224e-01;-4.049e-02;7.971e-01;-3.925e-02;1.020e+00;1.043e+00;8.082e-01;1.936e-02;1.032e+00;7.401e-01;-3.644e-02;1.000e+01;8.333e-01;4.607e-09;5.000e+01;5.000e+01
0.000284000;1.032e+00;8.223e-01;-4.061e-02;7.971e-01;-3.936e-02;1.019e+00;1.043e+00;8.082e-01;1.924e-02;1.032e+00;7.401e-01;-3.655e-02;1.000e+01;8.333e-01;4.452e-09;5.000e+01;5.000e+01
0.000298000;1.032e+00;8.223e-01;-4.073e-02;7.971e-01;-3.948e-02;1.019e+00;1.043e+00;8.082e-01;1.913e-02;1.032e+00;7.401e-01;-3.666e-02;1.000e+01;8.333e-01;4.299e-09;5.000e+01;5.000e+01
0.000313000;1.032e+00;8.223e-01;-4.085e-02;7.971e-01;-3.960e-02;1.019e+00;1.043e+00;8.082e-01;1.901e-02;1.032e+00;7.400e-01;-3.677e-02;1.000e+01;8.333e-01;4.146e-09;5.000e+01;5.000e+01
0.000327000;1.032e+00;8.222e-01;-4.097e-02;7.971e-01;-3.972e-02;1.019e+00;1.043e+00;8.082e-01;1.889e-02;1.032e+00;7.400e-01;-3.687e-02;1.000e+01;8.333e-01;3.992e-09;5.000e+01;5.000e+01
0.000342000;1.031e+00;8.222e-01;-4.109e-02;7.971e-01;-3.984e-02;1.019e+00;1.043e+00;8.082e-01;1.878e-02;1.031e+00;7.400e-01;-3.698e-02;1.000e+01;8.333e-01;3.835e-09;5.000e+01;5.000e+01
0.000356000;1.031e+00;8.221e-01;-4.121e-02;7.971e-01;-3.996e-02;1.019e+00;1.043e+00;8.083e-01;1.867e-02;1.031e+00;7.399e-01;-3.709e-02;1.000e+01;8.333e-01;3.673e-09;5.000e+01;5.000e+01
0.000370000;1.031e+00;8.221e-01;-4.133e-02;7.971e-01;-4.007e-02;1.019e+00;1.043e+00;8.083e-01;1.855e-02;1.031e+00;7.399e-01;-3.720e-02;1.000e+01;8.333e-01;3.506e-09;5.000e+01;5.000e+01
0.000385000;1.031e+00;8.221e-01;-4.145e-02;7.971e-01;-4.019e-02;1.019e+00;1.043e+00;8.083e-01;1.844e-02;1.031e+00;7.399e-01;-3.730e-02;1.000e+01;8.333e-01;3.331e-09;5.000e+01;5.000e+01
0.000399000;1.031e+00;8.220e-01;-4.157e-02;7.971e-01;-4.030e-02;1.019e+00;1.043e+00;8.083e-01;1.833e-02;1.031e+00;7.398e-01;-3.741e-02;1.000e+01;8.333e-01;3.151e-09;5.000e+01;5.000e+01
0.000414000;1.031e+00;8.220e-01;-4.168e-02;7.971e-01;-4.042e-02;1.019e+00;1.043e+00;8.083e-01;1.821e-02;1.031e+00;7.398e-01;-3.751e-02;1.000e+01;8.333e-01;2.965e-09;5.000e+01;5.000e+01
0.000428000;1.031e+00;8.220e-01;-4.180e-02;7.971e-01;-4.053e-02;1.019e+00;1.043e+00;8.083e-01;1.810e-02;1.031e+00;7.398e-01;-3.762e-02;1.000e+01;8.333e-01;2.778e-09;5.000e+01;5.000e+01
0.000442000;1.031e+00;8.219e-01;-4.192e-02;7.970e-01;-4.065e-02;1.019e+00;1.043e+00;8.083e-01;1.799e-02;1.031e+00;7.397e-01;-3.773e-02;1.000e+01;8.333e-01;2.592e-09;5.000e+01;5.000e+01
0.000457000;1.031e+00;8.219e-01;-4.203e-02;7.970e-01;-4.076e-02;1.019e+00;1.043e+00;8.083e-01;1.788e-02;1.031e+00;7.397e-01;-3.783e-02;1.000e+01;8.333e-01;2.411e-09;5.000e+01;5.000e+01
0.000471000;1.031e+00;8.218e-01;-4.215e-02;7.970e-01;-4.088e-02;1.018e+00;1.043e+00;8.083e-01;1.777e-02;1.031e+00;7.397e-01;-3.793e-02;1.000e+01;8.333e-01;2.235e-09;5.000e+01;5.000e+01
0.000486000;1.031e+00;8.218e-01;-4.226e-02;7.970e-01;-4.099e-02;1.018e+00;1.043e+00;8.083e-01;1.766e-02;1.031e+00;7.396e-01;-3.804e-02;1.000e+01;8.333e-01;2.066e-09;5.000e+01;5.000e+01
0.000500000;1.031e+00;8.218e-01;-4.238e-02;7.970e-01;-4.110e-02;1.018e+00;1.043e+00;8.083e-01;1.755e-02;1.031e+00;7.396e-01;-3.814e-02;1.000e+01;8.333e-01;1.905e-09;5.000e+01;5.000e+01
0.000514000;1.031e+00;8.217e-01;-4.249e-02;7.970e-01;-4.121e-02;1.018e+00;1.043e+00;8.083e-01;1.744e-02;1.031e+00;7.396e-01;-3.824e-02;1.000e+01;8.333e-01;1.752e-09;5.000e+01;5.000e+01
0.000529000;1.031e+00;8.217e-01;-4.261e-02;7.970e-01;-4.133e-02;1.018e+00;1.043e+00;8.083e-01;1.733e-02;1.031e+00;7.395e-01;-3.835e-02;1.000e+01;8.333e-01;1.607e-09;5.000e+01;5.000e+01
0.000543000;1.031e+00;8.217e-01;-4.272e-02;7.970e-01;-4.144e-02;1.018e+00;1.043e+00;8.083e-01;1.722e-02;1.031e+00;7.395e-01;-3.845e-02;1.000e+01;8.333e-01;1.471e-09;5.000e+01;5.000e+01
0.000558000;1.031e+00;8.216e-01;-4.283e-02;7.970e-01;-4.155e-02;1.018e+00;1.042e+00;8.083e-01;1.712e-02;1.031e+00;7.395e-01;-3.855e-02;1.000e+01;8.333e-01;1.347e-09;5.000e+01;5.000e+01
0.000572000;1.031e+00;8.216e-01;-4.295e-02;7.970e-01;-4.166e-02;1.018e+00;1.042e+00;8.083e-01;1.701e-02;1.031e+00;7.394e-01;-3.865e-02;1.000e+01;8.333e-01;1.235e-09;5.000e+01;5.000e+01
0.000586000;1.031e+00;8.216e-01;-4.306e-02;7.970e-01;-4.177e-02;1.018e+00;1.042e+00;8.083e-01;1.690e-02;1.031e+00;7.394e-01;-3.875e-02;1.000e+01;8.333e-01;1.138e-09;5.000e+01;5.000e+01
0.000601000;1.031e+00;8.215e-01;-4.317e-02;7.970e-01;-4.188e-02;1.018e+00;1.042e+00;8.083e-01;1.679e-02;1.031e+00;7.394e-01;-3.885e-02;1.000e+01;8.333e-01;1.059e-09;5.000e+01;5.000e+01
0.000615000;1.031e+00;8.215e-01;-4.328e-02;7.970e-01;-4.199e-02;1.018e+00;1.042e+00;8.083e-01;1.669e-02;1.031e+00;7.393e-01;-3.895e-02;1.000e+01;8.333e-01;9.974e-10;5.000e+01;5.000e+01
0.000630000;1.031e+00;8.215e-01;-4.339e-02;7.970e-01;-4.210e-02;1.018e+00;1.042e+00;8.083e-01;1.658e-02;1.031e+00;7.393e-01;-3.905e-02;1.000e+01;8.333e-01;9.552e-10;5.000e+01;5.000e+01
0.000644000;1.031e+00;8.214e-01;-4.350e-02;7.970e-01;-4.221e-02;1.018e+00;1.042e+00;8.083e-01;1.648e-02;1.031e+00;7.393e-01;-3.915e-02;1.000e+01;8.333e-01;9.323e-10;5.000e+01;5.000e+01
0.000658000;1.031e+00;8.214e-01;-4.361e-02;7.970e-01;-4.231e-02;1.018e+00;1.042e+00;8.083e-01;1.637e-02;1.031e+00;7.393e-01;-3.925e-02;1.000e+01;8.333e-01;9.292e-10;5.000e+01;5.000e+01
0.000673000;1.031e+00;8.214e-01;-4.372e-02;7.969e-01;-4.242e-02;1.018e+00;1.042e+00;8.083e-01;1.627e-02;1.031e+00;7.392e-01;-3.935e-02;1.000e+01;8.333e-01;9.465e-10;5.000e+01;5.000e+01
0.000687000;1.031e+00;8.213e-01;-4.383e-02;7.969e-01;-4.253e-02;1.017e+00;1.042e+00;8.083e-01;1.616e-02;1.031e+00;7.392e-01;-3.945e-02;1.000e+01;8.333e-01;9.838e-10;5.000e+01;5.000e+01
0.000702000;1.031e+00;8.213e-01;-4.394e-02;7.969e-01;-4.263e-02;1.017e+00;1.042e+00;8.083e-01;1.606e-02;1.031e+00;7.392e-01;-3.954e-02;1.000e+01;8.333e-01;1.040e-09;5.000e+01;5.000e+01
0.000716000;1.031e+00;8.213e-01;-4.405e-02;7.969e-01;-4.274e-02;1.017e+00;1.042e+00;8.083e-01;1.596e-02;1.031e+00;7.391e-01;-3.964e-02;1.000e+01;8.333e-01;1.112e-09;5.000e+01;5.000e+01
0.000730000;1.030e+00;8.212e-01;-4.415e-02;7.969e-01;-4.285e-02;1.017e+00;1.042e+00;8.083e-01;1.585e-02;1.030e+00;7.391e-01;-3.974e-02;1.000e+01;8.333e-01;1.199e-09;5.000e+01;5.000e+01
0.000745000;1.030e+00;8.212e-01;-4.426e-02;7.969e-01;-4.295e-02;1.017e+00;1.042e+00;8.083e-01;1.575e-02;1.030e+00;7.391e-01;-3.983e-02;1.000e+01;8.333e-01;1.297e-09;5.000e+01;5.000e+01
0.000759000;1.030e+00;8.212e-01;-4.437e-02;7.969e-01;-4.306e-02;1.017e+00;1.042e+00;8.083e-01;1.565e-02;1.030e+00;7.390e-01;-3.993e-02;1.000e+01;8.333e-01;1.402e-09;5.000e+01;5.000e+01
0.000774000;1.030e+00;8.211e-01;-4.447e-02;7.969e-01;-4.316e-02;1.017e+00;1.042e+00;8.083e-01;1.555e-02;1.030e+00;7.390e-01;-4.003e-02;1.000e+01;8.333e-01;1.509e-09;5.000e+01;5.000e+01
0.000788000;1.030e+00;8.211e-01;-4.458e-02;7.969e-01;-4.327e-02;1.017e+00;1.042e+00;8.083e-01;1.545e-02;1.030e+00;7.390e-01;-4.012e-02;1.000e+01;8.333e-01;1.612e-09;5.000e+01;5.000e+01
0.000802000;1.030e+00;8.211e-01;-4.468e-02;7.969e-01;-4.337e-02;1.017e+00;1.042e+00;8.083e-01;1.535e-02;1.030e+00;7.390e-01;-4.022e-02;1.000e+01;8.333e-01;1.709e-09;5.000e+01;5.000e+01
0.000817000;1.030e+00;8.210e-01;-4.479e-02;7.969e-01;-4.347e-02;1.017e+00;1.042e+00;8.083e-01;1.525e-02;1.030e+00;7.389e-01;-4.031e-02;1.000e+01;8.333e-01;1.798e-09;5.000e+01;5.000e+01
0.000838000;1.030e+00;8.210e-01;-4.494e-02;7.969e-01;-4.362e-02;1.017e+00;1.042e+00;8.083e-01;1.510e-02;1.030e+00;7.389e-01;-4.045e-02;1.000e+01;8.333e-01;1.877e-09;5.000e+01;5.000e+01
0.000839000;1.030e+00;8.210e-01;-4.495e-02;7.969e-01;-4.363e-02;1.017e+00;1.042e+00;8.083e-01;1.509e-02;1.030e+00;7.389e-01;-4.045e-02;1.000e+01;8.333e-01;1.945e-09;5.000e+01;5.000e+01
0.000840000;1.030e+00;8.210e-01;-4.496e-02;7.969e-01;-4.364e-02;1.017e+00;1.042e+00;8.083e-01;1.509e-02;1.030e+00;7.389e-01;-4.046e-02;1.000e+01;8.333e-01;2.002e-09;5.000e+01;5.000e+01
0.000842000;1.030e+00;8.210e-01;-4.497e-02;7.969e-01;-4.365e-02;1.017e+00;1.042e+00;8.083e-01;1.507e-02;1.030e+00;7.389e-01;-4.047e-02;1.000e+01;8.333e-01;2.049e-09;5.000e+01;5.000e+01
0.000846000;1.030e+00;8.210e-01;-4.500e-02;7.969e-01;-4.368e-02;1.017e+00;1.042e+00;8.083e-01;1.505e-02;1.030e+00;7.389e-01;-4.050e-02;1.000e+01;8.333e-01;2.088e-09;5.000e+01;5.000e+01
0.000854000;1.030e+00;8.210e-01;-4.506e-02;7.969e-01;-4.374e-02;1.017e+00;1.042e+00;8.083e-01;1.499e-02;1.030e+00;7.389e-01;-4.055e-02;1.000e+01;8.333e-01;2.126e-09;5.000e+01;5.000e+01
0.000870000;1.030e+00;8.209e-01;-4.517e-02;7.969e-01;-4.385e-02;1.017e+00;1.042e+00;8.083e-01;1.488e-02;1.030e+00;7.388e-01;-4.065e-02;1.000e+01;8.333e-01;2.170e-09;5.000e+01;5.000e+01
0.000902000;1.030e+00;8.208e-01;-4.540e-02;7.969e-01;-4.407e-02;1.016e+00;1.041e+00;8.083e-01;1.466e-02;1.030e+00;7.388e-01;-4.086e-02;1.000e+01;8.333e-01;2.225e-09;5.000e+01;5.000e+01
0.000931000;1.030e+00;8.208e-01;-4.560e-02;7.969e-01;-4.427e-02;1.016e+00;1.041e+00;8.083e-01;1.447e-02;1.030e+00;7.387e-01;-4.104e-02;1.000e+01;8.333e-01;2.297e-09;5.000e+01;5.000e+01
0.000960000;1.030e+00;8.207e-01;-4.580e-02;7.968e-01;-4.447e-02;1.016e+00;1.041e+00;8.083e-01;1.428e-02;1.030e+00;7.387e-01;-4.122e-02;1.000e+01;8.333e-01;2.387e-09;5.000e+01;5.000e+01
0.000988000;1.030e+00;8.207e-01;-4.600e-02;7.968e-01;-4.466e-02;1.016e+00;1.041e+00;8.083e-01;1.409e-02;1.030e+00;7.386e-01;-4.140e-02;1.000e+01;8.333e-01;2.494e-09;5.000e+01;5.000e+01
0.001000000;1.030e+00;8.206e-01;-4.608e-02;7.968e-01;-4.474e-02;1.016e+00;1.041e+00;8.083e-01;1.401e-02;1.030e+00;7.386e-01;-4.147e-02;1.000e+01;8.333e-01;2.615e-09;5.000e+01;5.000e+01
0.001001000;1.030e+00;8.206e-01;-4.609e-02;7.968e-01;-4.475e-02;1.016e+00;1.041e+00;8.083e-01;1.401e-02;1.030e+00;7.386e-01;-4.148e-02;1.000e+01;8.333e-01;2.749e-09;5.000e+01;5.000e+01
0.001002000;1.030e+00;8.206e-01;-4.609e-02;7.968e-01;-4.476e-02;1.016e+00;1.041e+00;8.083e-01;1.400e-02;1.030e+00;7.386e-01;-4.148e-02;1.000e+01;8.333e-01;2.892e-09;5.000e+01;5.000e+01
0.001004000;1.030e+00;8.206e-01;-4.611e-02;7.968e-01;-4.477e-02;1.016e+00;1.041e+00;8.083e-01;1.399e-02;1.030e+00;7.386e-01;-4.150e-02;1.000e+01;8.333e-01;3.040e-09;5.000e+01;5.000e+01
0.001008000;1.030e+00;8.206e-01;-4.613e-02;7.968e-01;-4.480e-02;1.016e+00;1.041e+00;8.083e-01;1.396e-02;1.030e+00;7.386e-01;-4.152e-02;1.000e+01;8.333e-01;3.186e-09;5.000e+01;5.000e+01
0.001016000;1.030e+00;8.206e-01;-4.619e-02;7.968e-01;-4.485e-02;1.016e+00;1.041e+00;8.083e-01;1.391e-02;1.030e+00;7.385e-01;-4.157e-02;1.000e+01;8.333e-01;3.324e-09;5.000e+01;5.000e+01
0.001032000;1.030e+00;8.206e-01;-4.630e-02;7.968e-01;-4.496e-02;1.016e+00;1.041e+00;8.083e-01;1.380e-02;1.030e+00;7.385e-01;-4.167e-02;1.000e+01;8.333e-01;3.452e-09;5.000e+01;5.000e+01
0.001064000;1.030e+00;8.205e-01;-4.651e-02;7.968e-01;-4.517e-02;1.016e+00;1.041e+00;8.083e-01;1.360e-02;1.030e+00;7.385e-01;-4.186e-02;1.000e+01;8.333e-01;3.565e-09;5.000e+01;5.000e+01
0.001096000;1.030e+00;8.204e-01;-4.672e-02;7.968e-01;-4.538e-02;1.016e+00;1.041e+00;8.083e-01;1.339e-02;1.030e+00;7.384e-01;-4.205e-02;1.000e+01;8.333e-01;3.660e-09;5.000e+01;5.000e+01
0.001128000;1.030e+00;8.204e-01;-4.694e-02;7.968e-01;-4.559e-02;1.016e+00;1.041e+00;8.083e-01;1.319e-02;1.030e+00;7.383e-01;-4.224e-02;1.000e+01;8.333e-01;3.735e-09;5.000e+01;5.000e+01
0.001150000;1.030e+00;8.203e-01;-4.708e-02;7.968e-01;-4.573e-02;1.015e+00;1.041e+00;8.083e-01;1.306e-02;1.030e+00;7.383e-01;-4.237e-02;1.000e+01;8.333e-01;3.788e-09;5.000e+01;5.000e+01
0.001151000;1.030e+00;8.203e-01;-4.708e-02;7.968e-01;-4.573e-02;1.015e+00;1.041e+00;8.083e-01;1.305e-02;1.030e+00;7.383e-01;-4.238e-02;1.000e+01;8.333e-01;3.814e-09;5.000e+01;5.000e+01
0.001152000;1.030e+00;8.203e-01;-4.709e-02;7.968e-01;-4.574e-02;1.015e+00;1.041e+00;8.083e-01;1.304e-02;1.030e+00;7.383e-01;-4.238e-02;1.000e+01;8.333e-01;3.815e-09;5.000e+01;5.000e+01
0.001154000;1.030e+00;8.203e-01;-4.710e-02;7.968e-01;-4.575e-02;1.015e+00;1.041e+00;8.083e-01;1.303e-02;1.030e+00;7.383e-01;-4.239e-02;1.000e+01;8.333e-01;3.789e-09;5.000e+01;5.000e+01
0.001158000;1.030e+00;8.203e-01;-4.713e-02;7.968e-01;-4.578e-02;1.015e+00;1.041e+00;8.083e-01;1.301e-02;1.030e+00;7.383e-01;-4.242e-02;1.000e+01;8.333e-01;3.740e-09;5.000e+01;5.000e+01
0.001166000;1.030e+00;8.203e-01;-4.718e-02;7.968e-01;-4.583e-02;1.015e+00;1.041e+00;8.083e-01;1.296e-02;1.030e+00;7.383e-01;-4.246e-02;1.000e+01;8.333e-01;3.670e-09;5.000e+01;5.000e+01
0.001182000;1.030e+00;8.203e-01;-4.728e-02;7.968e-01;-4.593e-02;1.015e+00;1.041e+00;8.083e-01;1.286e-02;1.030e+00;7.383e-01;-4.256e-02;1.000e+01;8.333e-01;3.580e-09;5.000e+01;5.000e+01
0.001214000;1.029e+00;8.202e-01;-4.749e-02;7.968e-01;-4.613e-02;1.015e+00;1.041e+00;8.083e-01;1.266e-02;1.029e+00;7.382e-01;-4.274e-02;1.000e+01;8.333e-01;3.475e-09;5.000e+01;5.000e+01
0.001246000;1.029e+00;8.202e-01;-4.769e-02;7.968e-01;-4.633e-02;1.015e+00;1.041e+00;8.083e-01;1.247e-02;1.029e+00;7.381e-01;-4.292e-02;1.000e+01;8.333e-01;3.356e-09;5.000e+01;5.000e+01
