time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
0.786384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.796384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.806384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.816384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.826384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.836384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.846384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.856384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.866384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.876384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.886384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.896384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.906384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.916384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.926384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.936384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.946384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.956384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.966384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.976384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.986384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
0.996384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.006384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.016384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.026384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.036384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.046384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.056384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.066384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.076384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.086384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.096384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.106384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.116384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.126384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.136384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.146384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.156384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.166384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.176384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.186384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.196384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.206384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.216384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.226384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.236384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.246384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.256384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.266384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.276384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
1.286384000;9.922e-01;4.167e-01;-4.444e-01;4.199e-01;-4.479e-01;9.814e-01;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
