time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.013312000;1.044e+00;8.058e-01;6.207e-04;7.715e-01;5.942e-04;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.015360000;1.045e+00;8.005e-01;8.168e-04;7.664e-01;7.820e-04;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.017408000;1.045e+00;7.956e-01;1.013e-03;7.617e-01;9.696e-04;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.021504000;1.045e+00;7.871e-01;1.381e-03;7.535e-01;1.322e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.025600000;1.045e+00;7.801e-01;1.705e-03;7.468e-01;1.632e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.029696000;1.045e+00;7.744e-01;1.977e-03;7.414e-01;1.893e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.033792000;1.045e+00;7.698e-01;2.195e-03;7.370e-01;2.101e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.037888000;1.045e+00;7.661e-01;2.366e-03;7.334e-01;2.265e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.041984000;1.045e+00;7.631e-01;2.495e-03;7.305e-01;2.389e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.046080000;1.045e+00;7.606e-01;2.591e-03;7.281e-01;2.480e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.050176000;1.045e+00;7.586e-01;2.658e-03;7.262e-01;2.544e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.054272000;1.045e+00;7.570e-01;2.706e-03;7.246e-01;2.590e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.062464000;1.045e+00;7.545e-01;2.769e-03;7.222e-01;2.650e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.070656000;1.045e+00;7.529e-01;2.802e-03;7.207e-01;2.683e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.078848000;1.045e+00;7.518e-01;2.821e-03;7.196e-01;2.700e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.087040000;1.045e+00;7.511e-01;2.833e-03;7.190e-01;2.712e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.095232000;1.045e+00;7.507e-01;2.842e-03;7.186e-01;2.721e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.103424000;1.045e+00;7.504e-01;2.851e-03;7.183e-01;2.729e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.111616000;1.045e+00;7.502e-01;2.857e-03;7.181e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.121616000;1.045e+00;7.500e-01;2.862e-03;7.180e-01;2.739e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.131616000;1.045e+00;7.500e-01;2.864e-03;7.179e-01;2.741e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.141616000;1.045e+00;7.499e-01;2.865e-03;7.179e-01;2.742e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.151616000;1.045e+00;7.499e-01;2.865e-03;7.178e-01;2.743e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.161616000;1.045e+00;7.499e-01;2.863e-03;7.178e-01;2.741e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.171616000;1.045e+00;7.499e-01;2.863e-03;7.178e-01;2.741e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.181616000;1.045e+00;7.499e-01;2.863e-03;7.178e-01;2.740e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.191616000;1.045e+00;7.499e-01;2.862e-03;7.178e-01;2.739e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.201616000;1.045e+00;7.499e-01;2.862e-03;7.178e-01;2.739e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.211616000;1.045e+00;7.499e-01;2.860e-03;7.178e-01;2.738e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.221616000;1.045e+00;7.499e-01;2.860e-03;7.178e-01;2.738e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.231616000;1.045e+00;7.499e-01;2.860e-03;7.178e-01;2.738e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.241616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.251616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.261616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.271616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.281616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.291616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.301616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.311616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.321616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.331616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.341616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.351616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.361616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.371616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.381616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.391616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.401616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.411616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.421616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.431616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.441616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.451616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.461616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.471616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.481616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.491616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.501616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.511616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.521616000;1.045e+00;7.499e-01;2.854e-03;7.178e-01;2.732e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.531616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.541616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.551616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.561616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.571616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.581616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.591616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.601616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.611616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.621616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.631616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.641616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.651616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.661616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.671616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.681616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.691616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.701616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.711616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.721616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.731616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.741616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.751616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.761616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.771616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.781616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.791616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.801616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.811616000;1.045e+00;7.499e-01;2.852e-03;7.178e-01;2.730e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.821616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.831616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.841616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.851616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.861616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.871616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.881616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.891616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.901616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.911616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.921616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.931616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.941616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.951616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.961616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.971616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.981616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.991616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.001616000;1.045e+00;7.499e-01;2.853e-03;7.178e-01;2.731e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.011616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.021616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.031616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.041616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.051616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.061616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.071616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.081616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.091616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.101616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.111616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.121616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.131616000;1.045e+00;7.499e-01;2.855e-03;7.178e-01;2.733e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.141616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.151616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.161616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.171616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.181616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.191616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.201616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.211616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.221616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.231616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.241616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.251616000;1.045e+00;7.499e-01;2.856e-03;7.178e-01;2.734e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.261616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.271616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.281616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.291616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.301616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.311616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.321616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.331616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.341616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.351616000;1.045e+00;7.499e-01;2.857e-03;7.178e-01;2.735e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.361616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.371616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.381616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.391616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.401616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.411616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.421616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.431616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.441616000;1.045e+00;7.499e-01;2.858e-03;7.178e-01;2.736e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.451616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.461616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.471616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.481616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.491616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.501616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.511616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
1.521616000;1.045e+00;7.499e-01;2.859e-03;7.178e-01;2.737e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
